2026-07-30T00:24:20.782Z	saurolophus	4-paris	done
2026-07-30T00:24:20.782Z	saurolophus	5-funfact	start
2026-07-30T00:24:20.785Z	saurolophus	5-funfact	done
2026-07-30T00:25:17.862Z	saurolophus	1-echelle	start
2026-07-30T00:25:17.866Z	saurolophus	1-echelle	done
2026-07-30T00:25:17.866Z	saurolophus	2-manger	start
2026-07-30T00:25:17.869Z	saurolophus	2-manger	done
2026-07-30T00:25:17.869Z	saurolophus	3-ecosysteme	start
2026-07-30T00:25:17.871Z	saurolophus	3-ecosysteme	done
2026-07-30T00:25:17.872Z	saurolophus	4-paris	start
2026-07-30T00:28:07.057Z	saurolophus	4-paris	done
2026-07-30T00:28:07.057Z	saurolophus	5-funfact	start
2026-07-30T00:28:07.062Z	saurolophus	5-funfact	done
2026-07-30T22:26:09.096Z	plateosaurus	1-echelle	start
2026-07-30T22:26:09.101Z	plateosaurus	1-echelle	done
2026-07-30T22:26:09.101Z	plateosaurus	2-manger	start
2026-07-30T22:26:09.102Z	plateosaurus	2-manger	done
2026-07-30T22:26:09.102Z	plateosaurus	3-ecosysteme	start
2026-07-30T22:26:09.104Z	plateosaurus	3-ecosysteme	done
2026-07-30T22:26:09.104Z	plateosaurus	4-paris	start
2026-07-30T22:28:48.038Z	plateosaurus	4-paris	done
2026-07-30T22:28:48.039Z	plateosaurus	5-funfact	start
2026-07-30T22:28:48.042Z	plateosaurus	5-funfact	done
2026-07-30T22:28:48.306Z	gallimimus	1-echelle	start
2026-07-30T22:28:48.309Z	gallimimus	1-echelle	done
2026-07-30T22:28:48.310Z	gallimimus	2-manger	start
2026-07-30T22:28:48.311Z	gallimimus	2-manger	done
2026-07-30T22:28:48.311Z	gallimimus	3-ecosysteme	start
2026-07-30T22:28:48.313Z	gallimimus	3-ecosysteme	done
2026-07-30T22:28:48.313Z	gallimimus	4-paris	start
2026-07-30T22:31:26.944Z	gallimimus	4-paris	done
2026-07-30T22:31:26.946Z	gallimimus	5-funfact	start
2026-07-30T22:31:26.948Z	gallimimus	5-funfact	done
2026-07-30T22:31:27.167Z	parasaurolophus	1-echelle	start
2026-07-30T22:31:27.170Z	parasaurolophus	1-echelle	done
2026-07-30T22:31:27.171Z	parasaurolophus	2-manger	start
2026-07-30T22:31:27.172Z	parasaurolophus	2-manger	done
2026-07-30T22:31:27.172Z	parasaurolophus	3-ecosysteme	start
2026-07-30T22:31:27.173Z	parasaurolophus	3-ecosysteme	done
2026-07-30T22:31:27.173Z	parasaurolophus	4-paris	start
2026-07-30T22:34:25.174Z	parasaurolophus	4-paris	done
2026-07-30T22:34:25.176Z	parasaurolophus	5-funfact	start
2026-07-30T22:34:25.178Z	parasaurolophus	5-funfact	done
2026-07-30T23:44:30.167Z	mosasaurus	1-echelle	start
2026-07-30T23:44:30.190Z	mosasaurus	1-echelle	done
2026-07-30T23:44:30.191Z	mosasaurus	2-manger	start
2026-07-30T23:44:50.345Z	dilophosaurus	1-echelle	start
2026-07-30T23:44:50.351Z	dilophosaurus	1-echelle	done
2026-07-30T23:44:50.351Z	dilophosaurus	2-manger	start
